*******************************************************************************
 Revised: Sep 28, 2012                 Mars                             499 / 4
 
 GEOPHYSICAL DATA (updated 2009-May-26):
  Mean radius (km)      = 3389.9(2+-4)    Density (g cm^-3)     =  3.933(5+-4)
  Mass (10^23 kg )      =    6.4185       Flattening, f         =  1/154.409
  Volume (x10^10 km^3)  =   16.318        Semi-major axis       =  3397+-4
  Sidereal rot. period  =   24.622962 hr  Rot. Rate (x10^5 s)   =  7.088218
  Mean solar day        =    1.0274907 d  Polar gravity ms^-2   =  3.758
  Mom. of Inertia       =    0.366        Equ. gravity  ms^-2   =  3.71
  Core radius (km)      =  ~1700          Potential Love # k2   =  0.153 +-.017
 
  Grav spectral fact u  =   14 (x10^5)    Topo. spectral fact t = 96 (x10^5)
  Fig. offset (Rcf-Rcm) = 2.50+-0.07 km   Offset (lat./long.)   = 62d / 88d
  GM (km^3 s^-2)        = 42828.3         Equatorial Radius, Re = 3394.0 km 
  GM 1-sigma (km^3 s^-2)= +- 0.1          Mass ratio (Sun/Mars) = 3098708+-9
  
  Atmos. pressure (bar) =    0.0056       Max. angular diam.    =  17.9"
  Mean Temperature (K)  =  210            Visual mag. V(1,0)    =  -1.52
  Geometric albedo      =    0.150        Obliquity to orbit    =  25.19 deg
  Mean sidereal orb per =    1.88081578 y Orbit vel.  km/s      =  24.1309
  Mean sidereal orb per =  686.98 d       Escape vel. km/s      =   5.027
  Hill's sphere rad. Rp =  319.8          Mag. mom (gauss Rp^3) = < 1x10^-4 
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Thu Aug  9 00:20:10 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Mars (499)                      {source: mar097}
Center body name: Sun (10)                        {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2005-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2007-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2453631.500000000, A.D. 2005-Sep-18 00:00:00.0000,  2.032212310041122E+08,  5.537428678854981E+07, -3.832153278894782E+06, -5.441970634983120E+00,  2.544928698967643E+01,  6.669274043576987E-01,  7.027037792214860E+02,  2.106652932186986E+08,  1.427650336542778E+00,
2453632.500000000, A.D. 2005-Sep-19 00:00:00.0000,  2.027402923477308E+08,  5.757013432773540E+07, -3.774328848182000E+06, -5.690697117793940E+00,  2.538008912894909E+01,  6.715878875311674E-01,  7.031179203578328E+02,  2.107894496079229E+08,  1.446309339051978E+00,
2453633.500000000, A.D. 2005-Sep-20 00:00:00.0000,  2.022379085856453E+08,  5.975989247452697E+07, -3.716105173568357E+06, -5.938380367525071E+00,  2.530833189584789E+01,  6.761691274652559E-01,  7.035374122353695E+02,  2.109152101090006E+08,  1.464782227601042E+00,
2453634.500000000, A.D. 2005-Sep-21 00:00:00.0000,  2.017141710899999E+08,  6.194334089734497E+07, -3.657489115725145E+06, -6.184991824700004E+00,  2.523403378156458E+01,  6.806708015615097E-01,  7.039622009684384E+02,  2.110425585674181E+08,  1.483067271858806E+00,
2453635.500000000, A.D. 2005-Sep-22 00:00:00.0000,  2.011691736824832E+08,  6.412026087667957E+07, -3.598487561749630E+06, -6.430503312859387E+00,  2.515721363666248E+01,  6.850926054475117E-01,  7.043922321740863E+02,  2.111714786795760E+08,  1.501162790854082E+00,
2453636.500000000, A.D. 2005-Sep-23 00:00:00.0000,  2.006030126010399E+08,  6.629043533473321E+07, -3.539107423672412E+06, -6.674887060202211E+00,  2.507789064549788E+01,  6.894342603809722E-01,  7.048274509852200E+02,  2.113019539967336E+08,  1.519067131837973E+00,
2453637.500000000, A.D. 2005-Sep-24 00:00:00.0000,  2.000157864663559E+08,  6.845364886419441E+07, -3.479355637048360E+06, -6.918115703267306E+00,  2.499608430696820E+01,  6.936955121284587E-01,  7.052678020641167E+02,  2.114339679290590E+08,  1.536778667433635E+00,
2453638.500000000, A.D. 2005-Sep-25 00:00:00.0000,  1.994075962480418E+08,  7.060968775603007E+07, -3.419239159591954E+06, -7.160162273299576E+00,  2.491181442893797E+01,  6.978761222414214E-01,  7.057132296158244E+02,  2.115675037496464E+08,  1.554295812944425E+00,
2453639.500000000, A.D. 2005-Sep-26 00:00:00.0000,  1.987785452303955E+08,  7.275834002646221E+07, -3.358764969770938E+06, -7.401000184573129E+00,  2.482510112367396E+01,  7.019758605494122E-01,  7.061636774011434E+02,  2.117025445984078E+08,  1.571617041776020E+00,
2453640.500000000, A.D. 2005-Sep-27 00:00:00.0000,  1.981287389778075E+08,  7.489939544334118E+07, -3.297940065365762E+06, -7.640603235705903E+00,  2.473596480028380E+01,  7.059945041757434E-01,  7.066190887495827E+02,  2.118390734859575E+08,  1.588740887265629E+00,
2453641.500000000, A.D. 2005-Sep-28 00:00:00.0000,  1.974582852999949E+08,  7.703264555190350E+07, -3.236771462079834E+06, -7.878945622262003E+00,  2.464442616460600E+01,  7.099318430257249E-01,  7.070794065728284E+02,  2.119770732976496E+08,  1.605665936414460E+00,
2453642.500000000, A.D. 2005-Sep-29 00:00:00.0000,  1.967672942170835E+08,  7.915788369970834E+07, -3.175266192218609E+06, -8.116001953095868E+00,  2.455050622414368E+01,  7.137876876535429E-01,  7.075445733785011E+02,  2.121165267977022E+08,  1.622390822491969E+00,
2453643.500000000, A.D. 2005-Sep-30 00:00:00.0000,  1.960558779243656E+08,  8.127490506063026E+07, -3.113431303348847E+06, -8.351747261186334E+00,  2.445422627686216E+01,  7.175618730537003E-01,  7.080145312834192E+02,  2.122574166331742E+08,  1.638914217505910E+00,
2453644.500000000, A.D. 2005-Oct-01 00:00:00.0000,  1.953241507566521E+08,  8.338350665801010E+07, -3.051273856879562E+06, -8.586157001859128E+00,  2.435560787977051E+01,  7.212542544984650E-01,  7.084892220261617E+02,  2.123997253377308E+08,  1.655234828300143E+00,
2453645.500000000, A.D. 2005-Oct-02 00:00:00.0000,  1.945722291524051E+08,  8.548348738713281E+07, -2.988800926635839E+06, -8.819207045588124E+00,  2.425467282333446E+01,  7.248647012890661E-01,  7.089685869796580E+02,  2.125434353354184E+08,  1.671351398382951E+00,
2453646.500000000, A.D. 2005-Oct-03 00:00:00.0000,  1.938002316178628E+08,  8.757464803701682E+07, -2.926019597527254E+06, -9.050873675925523E+00,  2.415144312756468E+01,  7.283930950250408E-01,  7.094525671644074E+02,  2.126885289446278E+08,  1.687262712540564E+00,
2453647.500000000, A.D. 2005-Oct-04 00:00:00.0000,  1.930082786911414E+08,  8.965679131134528E+07, -2.862936964306626E+06, -9.281133587776580E+00,  2.404594105016156E+01,  7.318393290906577E-01,  7.099411032619723E+02,  2.128349883821385E+08,  1.702967606162547E+00,
2453648.500000000, A.D. 2005-Oct-05 00:00:00.0000,  1.921964929061287E+08,  9.172972184850977E+07, -2.799560130318258E+06, -9.509963882835381E+00,  2.393818909117543E+01,  7.352033064796686E-01,  7.104341356280484E+02,  2.129827957670380E+08,  1.718464976304853E+00,
2453649.500000000, A.D. 2005-Oct-06 00:00:00.0000,  1.913649987560902E+08,  9.379324624095301E+07, -2.735896206171133E+06, -9.737342073617862E+00,  2.382820998721255E+01,  7.384849412406655E-01,  7.109316043050616E+02,  2.131319331244978E+08,  1.733753780768985E+00,
2453650.500000000, A.D. 2005-Oct-07 00:00:00.0000,  1.905139226571187E+08,  9.584717305393238E+07, -2.671952308386203E+06, -9.963246102783140E+00,  2.371602669468700E+01,  7.416841668976915E-01,  7.114334490348367E+02,  2.132823823895714E+08,  1.748833018541342E+00,
2453651.500000000, A.D. 2005-Oct-08 00:00:00.0000,  1.896433929115904E+08,  9.789131284354492E+07, -2.607735558106355E+06, -1.018765435851349E+01,  2.360166236757471E+01,  7.448009425001132E-01,  7.119396092715660E+02,  2.134341254110824E+08,  1.763701711085010E+00,
2453652.500000000, A.D. 2005-Oct-09 00:00:00.0000,  1.887535396716301E+08,  9.992547817379077E+07, -2.543253079879507E+06, -1.041054566644772E+01,  2.348514034234160E+01,  7.478352474421079E-01,  7.124500241946696E+02,  2.135871439554794E+08,  1.778358907288846E+00,
2453653.500000000, A.D. 2005-Oct-10 00:00:00.0000,  1.878444949024636E+08,  1.019494836327278E+08, -2.478512000439376E+06, -1.063189927006756E+01,  2.336648413125011E+01,  7.507870712000031E-01,  7.129646327211520E+02,  2.137414197105414E+08,  1.792803701812982E+00,
2453654.500000000, A.D. 2005-Oct-11 00:00:00.0000,  1.869163923456334E+08,  1.039631458479676E+08, -2.413519447444074E+06, -1.085169482094819E+01,  2.324571741527777E+01,  7.536564081774273E-01,  7.134833735177115E+02,  2.138969342890069E+08,  1.807035243888354E+00,
2453655.500000000, A.D. 2005-Oct-12 00:00:00.0000,  1.859693674822377E+08,  1.059662835016304E+08, -2.348282548236802E+06, -1.106991238309269E+01,  2.312286403979834E+01,  7.564432600561126E-01,  7.140061850132208E+02,  2.140536692323162E+08,  1.821052734741983E+00,
2453656.500000000, A.D. 2005-Oct-13 00:00:00.0000,  1.850035574963076E+08,  1.079587173446153E+08, -2.282808428692140E+06, -1.128653244314760E+01,  2.299794802020996E+01,  7.591476420002579E-01,  7.145330054116574E+02,  2.142116060144881E+08,  1.834855425050312E+00,
2453657.500000000, A.D. 2005-Oct-14 00:00:00.0000,  1.840191012382094E+08,  1.099402702100084E+08, -2.217104212097287E+06, -1.150153592004378E+01,  2.287099354511771E+01,  7.617695883622400E-01,  7.150637727047857E+02,  2.143707260459210E+08,  1.848442612487463E+00,
2453658.500000000, A.D. 2005-Oct-15 00:00:00.0000,  1.830161391878950E+08,  1.119107670256547E+08, -2.151177017967790E+06, -1.171490416956268E+01,  2.274202495666897E+01,  7.643091539786102E-01,  7.155984246840372E+02,  2.145310106769554E+08,  1.861813632448029E+00,
2453659.500000000, A.D. 2005-Oct-16 00:00:00.0000,  1.819948134180584E+08,  1.138700348260571E+08, -2.085033960807316E+06, -1.192661897996481E+01,  2.261106671693270E+01,  7.667664099398923E-01,  7.161368989519831E+02,  2.146924412013126E+08,  1.874967848366274E+00,
2453660.500000000, A.D. 2005-Oct-17 00:00:00.0000,  1.809552675574453E+08,  1.158179027636723E+08, -2.018682148925774E+06, -1.213666256432960E+01,  2.247814339043072E+01,  7.691414391921576E-01,  7.166791329341933E+02,  2.148549988596506E+08,  1.887904651870658E+00,
2453661.500000000, A.D. 2005-Oct-18 00:00:00.0000,  1.798976467544266E+08,  1.177542021194793E+08, -1.952128683375254E+06, -1.234501755461733E+01,  2.234327964876350E+01,  7.714343348938097E-01,  7.172250638915202E+02,  2.150186648432459E+08,  1.900623472665718E+00,
2453662.500000000, A.D. 2005-Oct-19 00:00:00.0000,  1.788220976406905E+08,  1.196787663127166E+08, -1.885380656930670E+06, -1.255166699368373E+01,  2.220650027917073E+01,  7.736451980595556E-01,  7.177746289321141E+02,  2.151834202975964E+08,  1.913123792600362E+00,
2453663.500000000, A.D. 2005-Oct-20 00:00:00.0000,  1.777287682948892E+08,  1.215914309099024E+08, -1.818445153016731E+06, -1.275659432935025E+01,  2.206783018426170E+01,  7.757741355706109E-01,  7.183277650228525E+02,  2.153492463258474E+08,  1.925405153469056E+00,
2453664.500000000, A.D. 2005-Oct-21 00:00:00.0000,  1.766178082062904E+08,  1.234920336333433E+08, -1.751329244583964E+06, -1.295978342257278E+01,  2.192729437341371E+01,  7.778212647410703E-01,  7.188844090006661E+02,  2.155161239921870E+08,  1.937467148462366E+00,
2453665.500000000, A.D. 2005-Oct-22 00:00:00.0000,  1.754893682386050E+08,  1.253804143691079E+08, -1.684039993016973E+06, -1.316121856680449E+01,  2.178491794805597E+01,  7.797867231125633E-01,  7.194444975841731E+02,  2.156840343253343E+08,  1.949309401008482E+00,
2453666.500000000, A.D. 2005-Oct-23 00:00:00.0000,  1.743436005940473E+08,  1.272564151742234E+08, -1.616584447120324E+06, -1.336088449371112E+01,  2.164072608353504E+01,  7.816706710856618E-01,  7.200079673852746E+02,  2.158529583220153E+08,  1.960931552868097E+00,
2453667.500000000, A.D. 2005-Oct-24 00:00:00.0000,  1.731806587775347E+08,  1.291198802829873E+08, -1.548969642134219E+06, -1.355876635507502E+01,  2.149474401579250E+01,  7.834732829605890E-01,  7.205747549201441E+02,  2.160228769502576E+08,  1.972333273838399E+00,
2453668.500000000, A.D. 2005-Oct-25 00:00:00.0000,  1.720006975609456E+08,  1.309706561125942E+08, -1.481202598717868E+06, -1.375484970234747E+01,  2.134699703340486E+01,  7.851947373343400E-01,  7.211447966197097E+02,  2.161937711525328E+08,  1.983514275538104E+00,
2453669.500000000, A.D. 2005-Oct-26 00:00:00.0000,  1.708038729475313E+08,  1.328085912683084E+08, -1.413290321925357E+06, -1.394912048141131E+01,  2.119751047216671E+01,  7.868352155131468E-01,  7.217180288403072E+02,  2.163656218489505E+08,  1.994474313822006E+00,
2453670.500000000, A.D. 2005-Oct-27 00:00:00.0000,  1.695903421366416E+08,  1.346335365481454E+08, -1.345239800254688E+06, -1.414156503790221E+01,  2.104630971756258E+01,  7.883949059835809E-01,  7.222943878748340E+02,  2.165384099406019E+08,  2.005213187586000E+00,
2453671.500000000, A.D. 2005-Oct-28 00:00:00.0000,  1.683602634887535E+08,  1.364453449468662E+08, -1.277058004774436E+06, -1.433217012270833E+01,  2.089342021427273E+01,  7.898740095276127E-01,  7.228738099639185E+02,  2.167121163129080E+08,  2.015730742410764E+00,
2453672.500000000, A.D. 2005-Oct-29 00:00:00.0000,  1.671137964906034E+08,  1.382438716592247E+08, -1.208751888228238E+06, -1.452092289640525E+01,  2.073886746396002E+01,  7.912727427803450E-01,  7.234562313063823E+02,  2.168867218387569E+08,  2.026026868461275E+00,
2453673.500000000, A.D. 2005-Oct-30 00:00:00.0000,  1.658511017203414E+08,  1.400289740826077E+08, -1.140328384057589E+06, -1.470781093130651E+01,  2.058267699867422E+01,  7.925913386375543E-01,  7.240415880690280E+02,  2.170622073814374E+08,  2.036101484812232E+00,
2453674.500000000, A.D. 2005-Oct-31 00:00:00.0000,  1.645723408128853E+08,  1.418005118191883E+08, -1.071794405422002E+06, -1.489282220630515E+01,  2.042487435096628E+01,  7.938300429300309E-01,  7.246298163964460E+02,  2.172385537975792E+08,  2.045954526207850E+00,
2453675.500000000, A.D. 2005-Nov-01 00:00:00.0000,  1.632776764256961E+08,  1.435583466775285E+08, -1.003156844328515E+06, -1.507594509705467E+01,  2.026548504746986E+01,  7.949891107806701E-01,  7.252208524212269E+02,  2.174157419402149E+08,  2.055585947496581E+00,
2453676.500000000, A.D. 2005-Nov-02 00:00:00.0000,  1.619672722049306E+08,  1.453023426734951E+08, -9.344225708564222E+05, -1.525716836485707E+01,  2.010453461918459E+01,  7.960688036637737E-01,  7.258146322741010E+02,  2.175937526618189E+08,  2.064995739748497E+00,
2453677.500000000, A.D. 2005-Nov-03 00:00:00.0000,  1.606412927517718E+08,  1.470323660305145E+08, -8.655984323681146E+05, -1.543648114541037E+01,  1.994204860720161E+01,  7.970693859960347E-01,  7.264110920934766E+02,  2.177725668171677E+08,  2.074183943671514E+00,
2453678.500000000, A.D. 2005-Nov-04 00:00:00.0000,  1.592999035888795E+08,  1.487482851793737E+08, -7.966912526571155E+05, -1.561387294595013E+01,  1.977805255898194E+01,  7.979911252438523E-01,  7.270101680346575E+02,  2.179521652661030E+08,  2.083150650481980E+00,
2453679.500000000, A.D. 2005-Nov-05 00:00:00.0000,  1.579432711271074E+08,  1.504499707576778E+08, -7.277078310949728E+05, -1.578933365798868E+01,  1.961257202125735E+01,  7.988342996957334E-01,  7.276117962793427E+02,  2.181325288763794E+08,  2.091895989084300E+00,
2453680.500000000, A.D. 2005-Nov-06 00:00:00.0000,  1.565715626326014E+08,  1.521372956088014E+08, -6.586549418480843E+05, -1.596285357300373E+01,  1.944563252914894E+01,  7.995992074155005E-01,  7.282159130452947E+02,  2.183136385265632E+08,  2.100420108940662E+00,
2453681.500000000, A.D. 2005-Nov-07 00:00:00.0000,  1.551849461942156E+08,  1.538101347801117E+08, -5.895393331447840E+05, -1.613442337736372E+01,  1.927725959009654E+01,  8.002861642650316E-01,  7.288224545954409E+02,  2.184954751087606E+08,  2.108723174482741E+00,
2453682.500000000, A.D. 2005-Nov-08 00:00:00.0000,  1.537835906911410E+08,  1.554683655205272E+08, -5.203677265273631E+05, -1.630403412841109E+01,  1.910747867053444E+01,  8.008954928058811E-01,  7.294313572462382E+02,  2.186780195311259E+08,  2.116805374102519E+00,
2453683.500000000, A.D. 2005-Nov-09 00:00:00.0000,  1.523676657607575E+08,  1.571118672776706E+08, -4.511468160770312E+05, -1.647167723812490E+01,  1.893631518881670E+01,  8.014275154782986E-01,  7.300425573758778E+02,  2.188612527203204E+08,  2.124666927033067E+00,
2453684.500000000, A.D. 2005-Nov-10 00:00:00.0000,  1.509373417668832E+08,  1.587405216947335E+08, -3.818832676836178E+05, -1.663734447200488E+01,  1.876379451570287E+01,  8.018825563508125E-01,  7.306559914330123E+02,  2.190451556241297E+08,  2.132308084464747E+00,
2453685.500000000, A.D. 2005-Nov-11 00:00:00.0000,  1.494927897685044E+08,  1.603542126068956E+08, -3.125837184111848E+05, -1.680102795240514E+01,  1.858994198391602E+01,  8.022609457481549E-01,  7.312715959457798E+02,  2.192297092141682E+08,  2.139729134463420E+00,
2453686.500000000, A.D. 2005-Nov-12 00:00:00.0000,  1.480341814888331E+08,  1.619528260371480E+08, -2.432547758941501E+05, -1.696272015919709E+01,  1.841478289742740E+01,  8.025630234307526E-01,  7.318893075303466E+02,  2.194148944884405E+08,  2.146930409250086E+00,
2453687.500000000, A.D. 2005-Nov-13 00:00:00.0000,  1.465616892845183E+08,  1.635362501916095E+08, -1.739030176640302E+05, -1.712241393240897E+01,  1.823834252199893E+01,  8.027891411838031E-01,  7.325090628987386E+02,  2.196006924736895E+08,  2.153912277839144E+00,
2453688.500000000, A.D. 2005-Nov-14 00:00:00.0000,  1.450754861150599E+08,  1.651043754545015E+08, -1.045349904178977E+05, -1.728010247445373E+01,  1.806064605589665E+01,  8.029396636768311E-01,  7.331307988664677E+02,  2.197870842276819E+08,  2.160675124031411E+00,
2453689.500000000, A.D. 2005-Nov-15 00:00:00.0000,  1.435757455126664E+08,  1.666570943827811E+08, -3.515720934761316E+04, -1.743577934341763E+01,  1.788171860897866E+01,  8.030149656830758E-01,  7.337544523604735E+02,  2.199740508415903E+08,  2.167219335772492E+00,
2453690.500000000, A.D. 2005-Nov-16 00:00:00.0000,  1.420626415526533E+08,  1.681943017002944E+08,  3.422384241075814E+04, -1.758943843905571E+01,  1.770158520680106E+01,  8.030154277010002E-01,  7.343799604271978E+02,  2.201615734424123E+08,  2.173545317456380E+00,
2453691.500000000, A.D. 2005-Nov-17 00:00:00.0000,  1.405363488242179E+08,  1.697158942913992E+08,  1.036017142885476E+05, -1.774107398758597E+01,  1.752027080230604E+01,  8.029414314976506E-01,  7.350072602402249E+02,  2.203496331952627E+08,  2.179653508605528E+00,
2453692.500000000, A.D. 2005-Nov-18 00:00:00.0000,  1.389970424014322E+08,  1.712217711942200E+08,  1.729699888522401E+05, -1.789068053161758E+01,  1.733780027791018E+01,  8.027933574203763E-01,  7.356362891075237E+02,  2.205382113055431E+08,  2.185544391860510E+00,
2453693.500000000, A.D. 2005-Nov-19 00:00:00.0000,  1.374448978145181E+08,  1.727118335937327E+08,  2.423222824087739E+05, -1.803825293309836E+01,  1.715419844214501E+01,  8.025715878516966E-01,  7.362669844789207E+02,  2.207272890211835E+08,  2.191218488458073E+00,
2453694.500000000, A.D. 2005-Nov-20 00:00:00.0000,  1.358800910215607E+08,  1.741859848146402E+08,  3.116522455637529E+05, -1.818378638848742E+01,  1.696949002736913E+01,  8.022765168735182E-01,  7.368992839540437E+02,  2.209168476350227E+08,  2.196676347269824E+00,
2453695.500000000, A.D. 2005-Nov-21 00:00:00.0000,  1.343027983806447E+08,  1.756441303138069E+08,  3.809535637183860E+05, -1.832727643774569E+01,  1.678369968163620E+01,  8.019085562291499E-01,  7.375331252900511E+02,  2.211068684871264E+08,  2.201918533773755E+00,
2453696.500000000, A.D. 2005-Nov-22 00:00:00.0000,  1.327131966222655E+08,  1.770861776721500E+08,  4.502199575708881E+05, -1.846871895055864E+01,  1.659685195228493E+01,  8.014681290964232E-01,  7.381684464085278E+02,  2.212973329668538E+08,  2.206945626380763E+00,
2453697.500000000, A.D. 2005-Nov-23 00:00:00.0000,  1.311114628219612E+08,  1.785120365861816E+08,  5.194451836614236E+05, -1.860811010296660E+01,  1.640897127313040E+01,  8.009556593974994E-01,  7.388051854019175E+02,  2.214882225147865E+08,  2.211758220351813E+00,
2453698.500000000, A.D. 2005-Nov-24 00:00:00.0000,  1.294977743732940E+08,  1.799216188594146E+08,  5.886230349107087E+05, -1.874544636743780E+01,  1.622008196223241E+01,  8.003715687970203E-01,  7.394432805403067E+02,  2.216795186247621E+08,  2.216356931168029E+00,
2453699.500000000, A.D. 2005-Nov-25 00:00:00.0000,  1.278723089613089E+08,  1.813148383935727E+08,  6.577473410772607E+05, -1.888072451463816E+01,  1.603020823005617E+01,  7.997162804003937E-01,  7.400826702786491E+02,  2.218712028460397E+08,  2.220742399353823E+00,
2453700.500000000, A.D. 2005-Nov-26 00:00:00.0000,  1.262352445364061E+08,  1.826916111793914E+08,  7.268119691475555E+05, -1.901394161359411E+01,  1.583937419278778E+01,  7.989902219483715E-01,  7.407232932636797E+02,  2.220632567853734E+08,  2.224915301024976E+00,
2453701.500000000, A.D. 2005-Nov-27 00:00:00.0000,  1.245867592884274E+08,  1.840518552869811E+08,  7.958108237602711E+05, -1.914509503070470E+01,  1.564760387682693E+01,  7.981938276236349E-01,  7.413650883400197E+02,  2.222556621088417E+08,  2.228876352433114E+00,
2453702.500000000, A.D. 2005-Nov-28 00:00:00.0000,  1.229270316208887E+08,  1.853954908559137E+08,  8.647378477150202E+05, -1.927418243486575E+01,  1.545492120217865E+01,  7.973275412372809E-01,  7.420079945557769E+02,  2.224484005435270E+08,  2.232626293865455E+00,
2453703.500000000, A.D. 2005-Nov-29 00:00:00.0000,  1.212562401255347E+08,  1.867224400850966E+08,  9.335870224860013E+05, -1.940120180075262E+01,  1.526134995479501E+01,  7.963918177931193E-01,  7.426519511681528E+02,  2.226414538791965E+08,  2.236165865193859E+00,
2453704.500000000, A.D. 2005-Nov-30 00:00:00.0000,  1.195745635574289E+08,  1.880326272222980E+08,  1.002352368628487E+06, -1.952615139867101E+01,  1.506691377574166E+01,  7.953871198894742E-01,  7.432968976490455E+02,  2.228348039699818E+08,  2.239495802293951E+00,
2453705.500000000, A.D. 2005-Dec-01 00:00:00.0000,  1.178821808105448E+08,  1.893259785531964E+08,  1.071027946092889E+06, -1.964902977596544E+01,  1.487163617077651E+01,  7.943139115833411E-01,  7.439427736901598E+02,  2.230284327359107E+08,  2.242616854626625E+00,
2453706.500000000, A.D. 2005-Dec-02 00:00:00.0000,  1.161792708936785E+08,  1.906024223900433E+08,  1.139607854553819E+06, -1.976983574104371E+01,  1.467554051862537E+01,  7.931726534299877E-01,  7.445895192074933E+02,  2.232223221642526E+08,  2.245529799963352E+00,
2453707.500000000, A.D. 2005-Dec-03 00:00:00.0000,  1.144660129066555E+08,  1.918618890601697E+08,  1.208086233791307E+06, -1.988856835809527E+01,  1.447865006986600E+01,  7.919638021956823E-01,  7.452370743457769E+02,  2.234164543108492E+08,  2.248235445278559E+00,
2453708.500000000, A.D. 2005-Dec-04 00:00:00.0000,  1.127425860169935E+08,  1.931043108944257E+08,  1.276457264051318E+06, -2.000522695511260E+01,  1.428098794659930E+01,  7.906878173896983E-01,  7.458853794834098E+02,  2.236108113015942E+08,  2.250734621559476E+00,
2453709.500000000, A.D. 2005-Dec-05 00:00:00.0000,  1.110091694371091E+08,  1.943296222153969E+08,  1.344715166328147E+06, -2.011981113707398E+01,  1.408257714397953E+01,  7.893451704635046E-01,  7.465343752375480E+02,  2.238053753339589E+08,  2.253028178257187E+00,
2453710.500000000, A.D. 2005-Dec-06 00:00:00.0000,  1.092659424019396E+08,  1.955377593252119E+08,  1.412854202619150E+06, -2.023232078613108E+01,  1.388344052053481E+01,  7.879363464493823E-01,  7.471840024685523E+02,  2.240001286783254E+08,  2.255116975129770E+00,
2453711.500000000, A.D. 2005-Dec-07 00:00:00.0000,  1.075130841468532E+08,  1.967286604930129E+08,  1.480868676220030E+06, -2.034275604217718E+01,  1.368360077944211E+01,  7.864618350519699E-01,  7.478342022837395E+02,  2.241950536791115E+08,  2.257001875429907E+00,
2453712.500000000, A.D. 2005-Dec-08 00:00:00.0000,  1.057507738859186E+08,  1.979022659423356E+08,  1.548752932041317E+06, -2.045111728290331E+01,  1.348308045846344E+01,  7.849221222993412E-01,  7.484849160412668E+02,  2.243901327559350E+08,  2.258683745704775E+00,
2453713.500000000, A.D. 2005-Dec-09 00:00:00.0000,  1.039791907906985E+08,  1.990585178384945E+08,  1.616501356862262E+06, -2.055740511872450E+01,  1.328190193553541E+01,  7.833176908523400E-01,  7.491360853546682E+02,  2.245853484049738E+08,  2.260163461586028E+00,
2453714.500000000, A.D. 2005-Dec-10 00:00:00.0000,  1.021985139695914E+08,  2.001973602758182E+08,  1.684108379492939E+06, -2.066162039238252E+01,  1.308008744359138E+01,  7.816490234541487E-01,  7.497876520975931E+02,  2.247806832003863E+08,  2.261441919791790E+00,
2453715.500000000, A.D. 2005-Dec-11 00:00:00.0000,  1.004089224475570E+08,  2.013187392645975E+08,  1.751568470919400E+06, -2.076376417512104E+01,  1.287765908354044E+01,  7.799166041588652E-01,  7.504395584080346E+02,  2.249761197955793E+08,  2.262520050549627E+00,
2453716.500000000, A.D. 2005-Dec-12 00:00:00.0000,  9.861059514603494E+07,  2.024226027178771E+08,  1.818876144527569E+06, -2.086383776673140E+01,  1.267463882281804E+01,  7.781209202658381E-01,  7.510917466921358E+02,  2.251716409243487E+08,  2.263398815692031E+00,
2453717.500000000, A.D. 2005-Dec-13 00:00:00.0000,  9.680371086311972E+07,  2.035089004382492E+08,  1.886025956386536E+06, -2.096184270405089E+01,  1.247104847625362E+01,  7.762624670802936E-01,  7.517441596281483E+02,  2.253672294020669E+08,  2.264079187329002E+00,
2453718.500000000, A.D. 2005-Dec-14 00:00:00.0000,  9.498844825419188E+07,  2.045775841045826E+08,  1.953012505480841E+06, -2.105778076260619E+01,  1.226690968575104E+01,  7.743417492654201E-01,  7.523967401706439E+02,  2.255628681269447E+08,  2.264562128441616E+00,
2453719.500000000, A.D. 2005-Dec-15 00:00:00.0000,  9.316498581307323E+07,  2.056286072584949E+08,  2.019830433839753E+06, -2.115165394087582E+01,  1.206224391967504E+01,  7.723592751233967E-01,  7.530494315544503E+02,  2.257585400812114E+08,  2.264848598312676E+00,
2453720.500000000, A.D. 2005-Dec-16 00:00:00.0000,  9.133350185355215E+07,  2.066619252905460E+08,  2.086474426639512E+06, -2.124346443936029E+01,  1.185707248455927E+01,  7.703155491684832E-01,  7.537021772979822E+02,  2.259542283321138E+08,  2.264939570690214E+00,
